            10.49660             0.91006             0.17635             0.20111             0.17672             0.67879             0.19216             0.20102             0.19225             0.11310
             8.96101            -0.68342             0.00000             6.72009             0.00000             1.90558             0.00000             6.70915             0.00000             1.44375
             8.08456            -1.01508             0.00000            -6.67084             0.00000             0.60686             0.00000            -6.70694             0.00000             4.45932
            10.49660             0.90859             0.00000             0.13243             0.00000             0.66943             0.00000             0.13192             0.00000             0.66886
            12.44978             2.57517             0.00000             0.55469             0.00000            -2.86114             0.00000             0.55446             0.00000            -0.30325
             5.95661           -35.77295            19.37858           -11.60461            19.32424           -10.57027             6.12136           -11.57559             6.12285            -4.25641
             4.53230            -1.64252            -3.35175           -11.62551            -3.38855            10.48181             2.22311           -11.70007             2.22527             7.98481
             8.08456             3.30248            -1.47837             1.17048            -1.47991            -1.94954            -2.40882             1.17670            -2.40986             0.68956
            10.49660             0.91006            -0.17635             0.20111            -0.17672             0.67879            -0.19216             0.20102            -0.19225             0.11310
             4.53230            -1.73025             0.00000            -8.84683             0.00000            16.78552             0.00000            -8.83868             0.00000             1.09356
             2.36692         -1271.62742             0.00000          -728.14037             0.00000          -247.40798             0.00000          -722.80458             0.00000          -765.42465
             7.10075             3.05265             0.00000            -0.46550             0.00000             2.44514             0.00000            -0.46664             0.00000            -0.09621
             9.75905             1.48420             0.00000            -0.20999             0.00000             1.49300             0.00000            -0.21028             0.00000            -0.07042
             5.95661           -35.77295            19.37858            11.60461            19.32424           -10.57027            -6.12136            11.57559            -6.12285            -4.25641
             4.53230            -1.64252            -3.35175            11.62551            -3.38855            10.48181            -2.22311            11.70007            -2.22527             7.98481
             8.08456             3.30248            -1.47837            -1.17048            -1.47991            -1.94954             2.40882            -1.17670             2.40986             0.68956
            10.49660             0.91006            -0.17635            -0.20111            -0.17672             0.67879             0.19216            -0.20102             0.19225             0.11310
             8.96101            -0.68342             0.00000            -6.72009             0.00000             1.90558             0.00000            -6.70915             0.00000             1.44375
             8.08456            -1.01508             0.00000             6.67084             0.00000             0.60686             0.00000             6.70694             0.00000             4.45932
            10.49660             0.90859             0.00000            -0.13243             0.00000             0.66943             0.00000            -0.13192             0.00000             0.66886
            12.44978             2.57517             0.00000            -0.55469             0.00000            -2.86114             0.00000            -0.55446             0.00000            -0.30325
             5.95661           -35.77295           -19.37858            11.60461           -19.32424           -10.57027             6.12136            11.57559             6.12285            -4.25641
             4.53230            -1.64252             3.35175            11.62551             3.38855            10.48181             2.22311            11.70007             2.22527             7.98481
             8.08456             3.30248             1.47837            -1.17048             1.47991            -1.94954            -2.40882            -1.17670            -2.40986             0.68956
            10.49660             0.91006             0.17635            -0.20111             0.17672             0.67879            -0.19216            -0.20102            -0.19225             0.11310
